; plot data from Diagram1 @ Wed Oct 04 09:53:55 2017
16.8355,,6655.94
16.9914,,6621.71
17.1488,,6587.38
17.3077,,6552.96
17.468,,6518.44
17.6298,,6483.83
17.793,,6449.15
17.9578,,6414.38
18.1242,,6379.53
18.292,,6344.62
18.4615,,6309.64
18.6325,,6274.6
18.805,,6239.49
18.9792,,6204.34
19.155,,6169.13
19.3324,,6133.88
19.5115,,6098.58
19.6922,,6063.25
19.8746,,6027.89
20.0587,,5992.49
20.2445,,5957.07
20.432,,5921.63
20.6212,,5886.17
20.8122,,5850.7
21.005,,5815.22
21.1995,,5779.73
21.3959,,5744.25
21.5941,,5708.76
21.7941,,5673.29
21.9959,,5637.83
22.1997,,5602.38
22.4053,,5566.95
22.6128,,5531.54
22.8222,,5496.16
23.0336,,5460.81
23.247,,5425.5
23.4623,,5390.22
23.6796,,5354.98
23.8989,,5319.79
24.1203,,5284.65
24.3437,,5249.56
24.5692,,5214.53
24.7967,,5179.56
25.0264,,5144.65
25.2582,,5109.81
25.4921,,5075.03
25.7283,,5040.33
25.9666,,5005.7
26.2071,,4971.16
26.4498,,4936.69
26.6948,,4902.31
26.942,,4868.02
27.1916,,4833.83
27.4434,,4799.72
27.6976,,4765.71
27.9542,,4731.8
28.2131,,4698
28.4744,,4664.3
28.7381,,4630.7
29.0043,,4597.22
29.2729,,4563.85
29.5441,,4530.6
29.8177,,4497.46
30.0939,,4464.44
30.3726,,4431.55
30.654,,4398.78
30.9379,,4366.13
31.2244,,4333.62
31.5136,,4301.23
31.8055,,4268.98
32.1001,,4236.86
32.3974,,4204.88
32.6975,,4173.04
33.0003,,4141.33
33.306,,4109.77
33.6145,,4078.35
33.9258,,4047.08
34.2401,,4015.95
34.5572,,3984.97
34.8773,,3954.14
35.2003,,3923.46
35.5263,,3892.93
35.8554,,3862.56
36.1875,,3832.34
36.5227,,3802.27
36.861,,3772.36
37.2024,,3742.61
37.5469,,3713.02
37.8947,,3683.59
38.2457,,3654.31
38.5999,,3625.2
38.9575,,3596.25
39.3183,,3567.47
39.6825,,3538.85
40.05,,3510.39
40.421,,3482.09
40.7953,,3453.97
41.1732,,3426
41.5546,,3398.21
41.9394,,3370.58
42.3279,,3343.12
42.7199,,3315.82
43.1156,,3288.7
43.515,,3261.74
43.918,,3234.95
44.3248,,3208.34
44.7353,,3181.89
45.1497,,3155.6
45.5679,,3129.49
45.9899,,3103.55
46.4159,,3077.78
46.8458,,3052.18
47.2797,,3026.74
47.7176,,3001.48
48.1596,,2976.38
48.6056,,2951.46
49.0558,,2926.7
49.5102,,2902.11
49.9688,,2877.7
50.4316,,2853.45
50.8987,,2829.36
51.3701,,2805.45
51.8459,,2781.71
52.3261,,2758.13
52.8108,,2734.72
53.2999,,2711.47
53.7936,,2688.4
54.2919,,2665.48
54.7947,,2642.74
55.3022,,2620.16
55.8145,,2597.74
56.3314,,2575.49
56.8532,,2553.4
57.3798,,2531.48
57.9112,,2509.71
58.4476,,2488.11
58.989,,2466.68
59.5353,,2445.4
60.0868,,2424.28
60.6433,,2403.32
61.205,,2382.53
61.7719,,2361.89
62.344,,2341.4
62.9215,,2321.08
63.5043,,2300.91
64.0924,,2280.9
64.6861,,2261.04
65.2852,,2241.34
65.8899,,2221.79
66.5002,,2202.39
67.1161,,2183.15
67.7378,,2164.06
68.3652,,2145.11
68.9984,,2126.32
69.6374,,2107.68
70.2824,,2089.18
70.9334,,2070.84
71.5904,,2052.64
72.2535,,2034.58
72.9227,,2016.67
73.5981,,1998.91
74.2798,,1981.29
74.9678,,1963.81
75.6622,,1946.47
76.363,,1929.28
77.0703,,1912.22
77.7841,,1895.31
78.5046,,1878.53
79.2317,,1861.89
79.9655,,1845.39
80.7062,,1829.02
81.4537,,1812.79
82.2082,,1796.69
82.9696,,1780.73
83.7381,,1764.9
84.5137,,1749.2
85.2964,,1733.63
86.0865,,1718.19
86.8838,,1702.89
87.6886,,1687.7
88.5007,,1672.65
89.3205,,1657.72
90.1478,,1642.92
90.9827,,1628.25
91.8254,,1613.7
92.6759,,1599.27
93.5343,,1584.96
94.4006,,1570.78
95.275,,1556.71
96.1575,,1542.77
97.0481,,1528.94
97.947,,1515.23
98.8542,,1501.64
99.7698,,1488.17
100.694,,1474.81
101.627,,1461.57
102.568,,1448.44
103.518,,1435.42
104.477,,1422.51
105.444,,1409.72
106.421,,1397.03
107.407,,1384.46
108.401,,1372
109.405,,1359.64
110.419,,1347.39
111.442,,1335.24
112.474,,1323.21
113.515,,1311.27
114.567,,1299.44
115.628,,1287.72
116.699,,1276.09
117.78,,1264.57
118.871,,1253.15
119.972,,1241.83
121.083,,1230.6
122.204,,1219.48
123.336,,1208.45
124.479,,1197.52
125.632,,1186.69
126.795,,1175.95
127.97,,1165.3
129.155,,1154.75
130.351,,1144.29
131.559,,1133.93
132.777,,1123.65
134.007,,1113.47
135.248,,1103.38
136.501,,1093.37
137.765,,1083.46
139.041,,1073.63
140.329,,1063.89
141.629,,1054.23
142.94,,1044.66
144.264,,1035.18
145.601,,1025.78
146.949,,1016.46
148.31,,1007.23
149.684,,998.079
151.07,,989.01
152.47,,980.021
153.882,,971.112
155.307,,962.283
156.746,,953.533
158.197,,944.861
159.663,,936.266
161.141,,927.748
162.634,,919.306
164.14,,910.94
165.661,,902.648
167.195,,894.431
168.744,,886.287
170.307,,878.217
171.884,,870.219
173.476,,862.292
175.083,,854.437
176.704,,846.652
178.341,,838.937
179.993,,831.291
181.66,,823.714
183.343,,816.206
185.041,,808.764
186.755,,801.39
188.484,,794.082
190.23,,786.84
191.992,,779.663
193.77,,772.551
195.565,,765.503
197.376,,758.518
199.205,,751.597
201.05,,744.738
202.912,,737.94
204.791,,731.204
206.688,,724.529
208.602,,717.915
210.535,,711.36
212.485,,704.864
214.453,,698.427
216.439,,692.048
218.444,,685.727
220.467,,679.463
222.509,,673.256
224.57,,667.105
226.65,,661.01
228.749,,654.97
230.868,,648.985
233.006,,643.053
235.164,,637.176
237.342,,631.352
239.541,,625.581
241.759,,619.862
243.999,,614.195
246.259,,608.579
248.539,,603.015
250.842,,597.5
253.165,,592.036
255.51,,586.622
257.876,,581.257
260.265,,575.94
262.675,,570.672
265.108,,565.452
267.564,,560.279
270.042,,555.153
272.543,,550.074
275.068,,545.041
277.615,,540.053
280.187,,535.111
282.782,,530.214
285.401,,525.362
288.044,,520.554
290.712,,515.789
293.405,,511.068
296.123,,506.39
298.865,,501.755
301.633,,497.161
304.427,,492.61
307.247,,488.1
310.093,,483.631
312.965,,479.203
315.864,,474.815
318.789,,470.467
321.742,,466.159
324.722,,461.89
327.729,,457.661
330.765,,453.469
333.829,,449.316
336.921,,445.201
340.041,,441.123
343.191,,437.083
346.369,,433.079
349.578,,429.112
352.815,,425.181
356.083,,421.286
359.381,,417.426
362.71,,413.602
366.07,,409.813
369.46,,406.058
372.882,,402.338
376.336,,398.651
379.822,,394.999
383.34,,391.379
386.89,,387.793
390.474,,384.239
394.09,,380.718
397.74,,377.229
401.424,,373.772
405.142,,370.347
408.895,,366.953
412.682,,363.59
416.504,,360.257
420.362,,356.955
424.256,,353.684
428.185,,350.442
432.151,,347.23
436.154,,344.047
440.194,,340.893
444.271,,337.768
448.386,,334.672
452.539,,331.604
456.73,,328.564
460.96,,325.552
465.23,,322.567
469.539,,319.61
473.888,,316.68
478.277,,313.777
482.707,,310.9
487.178,,308.049
491.69,,305.225
496.244,,302.427
500.841,,299.654
505.48,,296.906
510.162,,294.184
514.887,,291.486
519.656,,288.813
524.469,,286.165
529.327,,283.541
534.229,,280.941
539.177,,278.365
544.171,,275.812
549.212,,273.283
554.299,,270.777
559.433,,268.294
564.614,,265.833
569.844,,263.395
575.122,,260.98
580.449,,258.586
585.825,,256.215
591.251,,253.865
596.727,,251.537
602.254,,249.23
607.832,,246.944
613.462,,244.679
619.144,,242.435
624.879,,240.211
630.667,,238.008
636.508,,235.825
642.403,,233.662
648.353,,231.519
654.359,,229.395
660.419,,227.291
666.536,,225.206
672.71,,223.14
678.941,,221.094
685.229,,219.066
691.576,,217.056
697.981,,215.065
704.446,,213.092
710.971,,211.138
717.556,,209.201
724.202,,207.282
730.91,,205.38
737.68,,203.496
744.512,,201.63
751.408,,199.78
758.368,,197.947
765.392,,196.131
772.481,,194.332
779.636,,192.549
786.857,,190.783
794.145,,189.033
801.501,,187.298
808.924,,185.58
816.417,,183.878
823.979,,182.191
831.61,,180.519
839.313,,178.863
847.087,,177.222
854.933,,175.596
862.851,,173.985
870.843,,172.389
878.909,,170.808
887.05,,169.24
895.266,,167.688
903.558,,166.149
911.927,,164.625
920.373,,163.114
928.898,,161.618
937.502,,160.135
946.185,,158.666
954.949,,157.21
963.793,,155.768
972.72,,154.339
981.73,,152.923
990.823,,151.519
1000,,150.129
